time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloudcover,day_of_week,month
2024-10-30 15:00:00,64.54,52.76,1134.87,,28.1,12.16,157.36,25.2,57.0,12.4,1012.1,0.0,0.0,Wednesday,October
2024-10-30 16:00:00,74.55,61.37,1508.71,,48.67,7.99,125.89,24.2,65.0,10.3,1012.0,0.0,0.0,Wednesday,October
2024-10-30 17:00:00,83.53,68.75,1922.61,,76.09,7.99,87.98,22.3,75.0,7.7,1012.4,0.0,0.0,Wednesday,October
2024-10-30 18:00:00,100.68,83.02,2964.02,,130.24,8.82,21.1,21.0,78.0,6.7,1013.0,0.0,0.0,Wednesday,October
2024-10-30 19:00:00,126.68,104.14,4005.43,,137.09,9.54,0.01,20.2,80.0,6.3,1013.6,0.0,0.0,Wednesday,October
2024-10-30 20:00:00,149.23,121.59,4379.27,,126.12,9.66,0.0,19.9,80.0,6.5,1013.9,0.0,0.0,Wednesday,October
2024-10-30 21:00:00,169.37,136.95,4539.49,,120.64,9.89,0.0,19.6,80.0,7.4,1014.2,0.0,0.0,Wednesday,October
2024-10-30 22:00:00,181.3,144.67,4592.9,,119.27,10.13,0.0,19.5,78.0,7.9,1014.5,0.0,0.0,Wednesday,October
2024-10-30 23:00:00,177.95,139.03,4432.68,,115.16,10.01,0.0,19.4,75.0,8.8,1014.5,0.0,0.0,Wednesday,October
2024-10-31 00:00:00,155.31,118.78,3845.21,,108.3,8.34,0.0,19.3,73.0,8.7,1014.3,0.0,0.0,Thursday,October
2024-10-31 00:00:00,155.31,118.78,3845.21,,108.3,8.34,0.0,19.3,73.0,8.7,1014.3,0.0,0.0,Thursday,October
2024-10-31 01:00:00,130.32,97.8,3124.24,,95.96,6.32,0.0,19.2,72.0,8.4,1014.0,0.0,0.0,Thursday,October
2024-10-31 02:00:00,109.54,80.68,2483.37,,80.88,5.07,0.12,18.8,71.0,8.7,1013.9,0.0,0.0,Thursday,October
2024-10-31 03:00:00,88.25,63.42,1842.5,,61.69,4.29,2.44,18.6,68.0,9.1,1013.7,0.0,0.0,Thursday,October
2024-10-31 04:00:00,71.95,51.25,1388.55,,42.84,4.11,9.66,18.3,65.0,9.0,1013.4,0.0,0.0,Thursday,October
2024-10-31 05:00:00,63.32,45.3,1188.28,,33.24,4.23,13.77,17.7,62.0,8.9,1013.7,0.0,0.0,Thursday,October
2024-10-31 06:00:00,60.75,43.89,1228.33,,35.99,4.77,7.96,17.7,62.0,8.6,1014.3,0.0,0.0,Thursday,October
2024-10-31 07:00:00,67.38,49.27,1762.39,,43.87,6.5,0.43,18.1,60.0,8.3,1014.6,0.0,0.0,Thursday,October
2024-10-31 08:00:00,72.61,53.57,2536.77,,47.3,8.23,3.26,20.5,55.0,9.3,1015.3,0.0,0.0,Thursday,October
2024-10-31 09:00:00,65.08,47.38,2510.07,,51.41,8.7,12.34,22.0,58.0,13.0,1016.0,0.0,0.0,Thursday,October
2024-10-31 10:00:00,62.64,44.97,2323.15,,54.84,8.82,26.46,23.3,51.0,14.1,1016.1,0.0,0.0,Thursday,October
2024-10-31 11:00:00,57.91,41.46,1815.8,,51.41,8.58,60.08,24.1,55.0,15.8,1015.6,0.0,0.0,Thursday,October
2024-10-31 12:00:00,41.28,29.83,894.55,,22.62,9.89,123.02,24.9,56.0,16.4,1014.7,0.0,0.0,Thursday,October
2024-10-31 13:00:00,50.58,38.9,854.49,,18.34,9.89,155.93,25.5,52.0,16.0,1013.7,0.0,0.0,Thursday,October
2024-10-31 14:00:00,58.91,46.94,894.55,,19.54,10.13,170.23,25.7,51.0,15.2,1012.8,0.0,0.0,Thursday,October
2024-10-31 15:00:00,68.83,55.81,1094.82,,29.13,8.7,165.94,25.3,52.0,14.1,1012.3,0.0,0.0,Thursday,October
2024-10-31 16:00:00,84.72,69.73,1455.31,,47.3,8.34,151.63,24.1,62.0,9.3,1012.0,0.0,0.0,Thursday,October
2024-10-31 17:00:00,99.37,82.51,1869.2,,74.03,8.7,121.59,21.6,71.0,7.5,1011.9,0.0,0.0,Thursday,October
2024-10-31 18:00:00,122.86,103.15,2883.91,,131.61,9.3,45.42,20.8,73.0,7.9,1012.5,0.0,0.0,Thursday,October
2024-10-31 19:00:00,151.59,127.69,3738.4,,154.91,9.78,1.15,20.5,70.0,7.9,1012.8,0.0,0.0,Thursday,October
2024-10-31 20:00:00,174.64,147.07,3845.21,,138.46,9.54,0.04,20.4,65.0,8.8,1013.1,0.0,0.0,Thursday,October
2024-10-31 21:00:00,187.7,157.92,3845.21,,127.49,9.42,0.02,20.3,62.0,9.5,1013.1,0.0,0.0,Thursday,October
2024-10-31 22:00:00,185.5,154.97,3631.59,,116.53,8.94,0.05,19.9,62.0,10.4,1013.1,0.0,0.0,Thursday,October
2024-10-31 23:00:00,169.43,140.12,3257.75,,105.56,7.99,0.12,19.6,62.0,10.2,1013.0,0.0,0.0,Thursday,October
2024-11-01 00:00:00,141.78,116.64,2696.99,,93.22,6.32,0.69,19.3,62.0,10.5,1012.6,0.0,0.0,Friday,November
2024-11-01 00:00:00,141.78,116.64,2696.99,,93.22,6.32,0.69,19.3,62.0,10.5,1012.6,0.0,0.0,Friday,November
2024-11-01 01:00:00,121.45,99.47,2216.34,,79.51,5.19,3.49,18.9,62.0,10.4,1012.2,0.0,0.0,Friday,November
2024-11-01 02:00:00,106.99,87.06,1869.2,,63.06,4.59,9.83,18.6,62.0,10.4,1011.7,0.0,0.0,Friday,November
2024-11-01 03:00:00,92.14,74.07,1522.06,,45.93,4.11,17.34,17.9,64.0,10.8,1011.6,0.0,0.0,Friday,November
2024-11-01 04:00:00,79.11,62.67,1268.39,,34.96,3.99,21.82,17.3,65.0,10.1,1011.6,0.0,6.0,Friday,November
2024-11-01 05:00:00,71.04,55.7,1161.58,,31.87,4.23,20.74,17.3,61.0,9.5,1011.7,0.0,7.0,Friday,November
2024-11-01 06:00:00,72.22,56.01,1321.79,,39.41,5.48,9.57,16.9,63.0,9.7,1012.0,0.0,12.0,Friday,November
2024-11-01 07:00:00,89.61,68.75,2082.82,,49.35,8.23,0.35,17.5,58.0,9.0,1012.5,0.0,30.0,Friday,November
2024-11-01 08:00:00,110.82,84.9,3311.16,,54.15,10.97,2.95,20.3,52.0,7.7,1012.9,0.0,91.0,Friday,November
2024-11-01 09:00:00,127.95,98.71,4219.06,,62.38,12.87,7.51,22.3,50.0,10.2,1013.6,0.0,90.0,Friday,November
2024-11-01 10:00:00,133.16,103.46,4112.24,,76.09,12.87,16.45,23.1,53.0,10.2,1013.7,0.0,77.0,Friday,November
2024-11-01 11:00:00,129.21,101.99,3284.45,,84.31,11.56,41.48,23.8,54.0,11.3,1013.7,0.0,48.0,Friday,November
2024-11-01 12:00:00,86.56,71.26,1361.85,,34.96,14.66,137.33,24.1,56.0,11.7,1013.3,0.0,58.0,Friday,November
2024-11-01 13:00:00,102.66,87.21,1268.39,,23.99,15.5,185.97,24.7,55.0,11.1,1012.4,0.0,63.0,Friday,November
2024-11-01 14:00:00,116.41,100.33,1361.85,,26.73,16.93,208.85,25.1,52.0,9.3,1011.8,0.0,61.0,Friday,November
2024-11-01 15:00:00,148.5,128.46,2269.74,,69.23,15.14,157.36,24.8,55.0,7.4,1011.8,0.0,0.0,Friday,November
2024-11-01 16:00:00,188.41,163.12,3524.78,,127.49,14.19,75.82,23.8,63.0,4.6,1012.0,0.0,11.0,Friday,November
2024-11-01 17:00:00,216.89,187.59,4859.92,,169.99,15.97,9.48,20.8,78.0,4.9,1012.1,0.0,30.0,Friday,November
2024-11-01 18:00:00,253.86,219.26,6782.53,,200.15,24.32,0.01,20.0,64.0,5.2,1012.7,0.0,0.0,Friday,November
2024-11-01 19:00:00,295.59,254.3,8438.11,,246.76,33.86,0.0,19.5,62.0,4.6,1012.8,0.0,0.0,Friday,November
2024-11-01 20:00:00,337.22,289.32,9506.23,,285.15,41.96,0.0,22.6,42.0,2.9,1013.3,0.0,0.0,Friday,November
2024-11-01 21:00:00,383.26,326.43,10787.96,,331.76,49.11,0.0,25.4,30.0,1.7,1013.8,0.0,0.0,Friday,November
2024-11-01 22:00:00,413.03,346.83,11215.21,,356.44,52.45,0.0,26.1,29.0,2.3,1014.2,0.0,0.0,Friday,November
2024-11-01 23:00:00,408.55,335.31,10360.72,,326.28,49.11,0.0,26.5,28.0,1.7,1014.3,0.0,0.0,Friday,November
2024-11-02 00:00:00,378.83,304.95,8972.17,,282.41,43.87,0.0,26.3,28.0,1.5,1013.9,0.0,0.0,Saturday,November
2024-11-02 00:00:00,378.83,304.95,8972.17,,282.41,43.87,0.0,26.3,28.0,1.5,1013.9,0.0,0.0,Saturday,November
2024-11-02 01:00:00,346.37,274.53,7476.81,,238.54,37.67,0.0,25.1,29.0,5.5,1013.6,0.0,0.0,Saturday,November
2024-11-02 02:00:00,314.58,246.62,5874.63,,191.93,30.99,0.0,22.6,33.0,6.9,1013.1,0.0,0.0,Saturday,November
2024-11-02 03:00:00,283.16,221.81,4699.71,,150.8,26.23,0.01,24.1,26.0,2.7,1012.9,0.0,0.0,Saturday,November
2024-11-02 04:00:00,257.99,204.07,3952.03,,126.12,24.08,0.09,22.8,32.0,5.3,1013.0,0.0,2.0,Saturday,November
2024-11-02 05:00:00,240.46,192.54,3631.59,,113.79,23.84,0.2,17.2,58.0,8.8,1013.3,0.0,17.0,Saturday,November
2024-11-02 06:00:00,221.83,178.89,3417.97,,105.56,23.84,0.34,19.4,54.0,7.1,1014.3,0.0,4.0,Saturday,November
2024-11-02 07:00:00,215.39,174.14,3791.81,,100.08,25.99,0.07,22.4,45.0,5.0,1014.4,0.0,8.0,Saturday,November
2024-11-02 08:00:00,221.24,179.79,4913.33,,94.59,28.85,3.22,20.5,70.0,5.9,1015.2,0.0,64.0,Saturday,November
2024-11-02 09:00:00,241.2,197.77,6195.07,,93.22,25.27,7.96,22.0,57.0,4.0,1015.7,0.0,23.0,Saturday,November
2024-11-02 10:00:00,260.55,216.59,6835.94,,112.41,22.41,14.66,23.1,61.0,5.7,1015.4,0.0,10.0,Saturday,November
2024-11-02 11:00:00,263.56,224.14,6622.31,,143.95,20.03,32.9,24.2,57.0,8.6,1015.1,0.0,14.0,Saturday,November
2024-11-02 12:00:00,107.81,92.02,2002.72,,56.21,26.46,133.04,24.8,52.0,9.6,1014.2,0.0,5.0,Saturday,November
2024-11-02 13:00:00,96.03,82.11,1468.66,,37.36,26.46,171.66,25.2,51.0,8.4,1013.4,0.0,44.0,Saturday,November
2024-11-02 14:00:00,95.65,81.96,1321.79,,31.19,29.33,191.69,25.4,51.0,7.2,1012.8,0.0,22.0,Saturday,November
2024-11-02 15:00:00,110.39,94.6,1869.2,,57.58,25.51,154.5,25.3,50.0,5.3,1012.6,0.0,5.0,Saturday,November
2024-11-02 16:00:00,145.48,125.44,2990.72,,112.41,22.65,85.83,24.5,58.0,2.7,1012.7,0.0,8.0,Saturday,November
2024-11-02 17:00:00,179.2,155.03,4486.08,,178.22,27.18,14.66,21.6,71.0,4.9,1013.1,0.0,8.0,Saturday,November
2024-11-02 18:00:00,223.46,193.71,6835.94,,233.05,38.15,0.02,20.6,67.0,5.0,1013.5,0.0,3.0,Saturday,November
2024-11-02 19:00:00,274.3,238.03,8651.73,,287.89,49.11,0.0,19.9,61.0,3.7,1013.9,0.0,3.0,Saturday,November
2024-11-02 20:00:00,320.74,277.65,9185.79,,304.34,56.27,0.0,20.2,57.0,6.4,1014.2,0.0,1.0,Saturday,November
2024-11-02 21:00:00,345.09,294.73,8331.3,,271.44,56.27,0.0,20.2,59.0,7.8,1014.8,0.0,0.0,Saturday,November
2024-11-02 22:00:00,340.27,283.8,6515.5,,200.15,46.25,0.0,20.1,62.0,9.4,1015.1,0.0,0.0,Saturday,November
2024-11-02 23:00:00,312.79,254.43,5020.14,,139.83,32.9,0.01,20.6,57.0,9.5,1015.4,0.0,0.0,Saturday,November
2024-11-03 00:00:00,273.35,218.51,3952.03,,108.3,22.17,0.11,20.4,56.0,9.3,1015.1,0.0,0.0,Sunday,November
2024-11-03 00:00:00,273.35,218.51,3952.03,,108.3,22.17,0.11,20.4,56.0,9.3,1015.1,0.0,0.0,Sunday,November
2024-11-03 01:00:00,232.75,183.12,3044.13,,85.68,16.45,2.73,20.3,57.0,9.1,1015.0,0.0,3.0,Sunday,November
2024-11-03 02:00:00,198.43,155.82,2296.45,,58.26,14.19,20.38,20.1,59.0,9.1,1015.0,0.0,47.0,Sunday,November
2024-11-03 03:00:00,176.84,140.71,1815.8,,37.01,14.42,47.21,19.5,63.0,9.9,1014.8,0.0,72.0,Sunday,November
2024-11-03 04:00:00,166.18,134.88,1588.82,,27.76,15.74,65.8,21.3,54.0,7.4,1014.8,0.0,91.0,Sunday,November
2024-11-03 05:00:00,161.75,132.55,1522.06,,26.73,16.69,71.53,24.4,42.0,1.0,1015.1,0.0,93.0,Sunday,November
2024-11-03 06:00:00,159.42,131.03,1602.17,,33.24,17.17,65.09,24.0,47.0,2.3,1015.8,0.0,37.0,Sunday,November
2024-11-03 07:00:00,174.99,144.46,2243.04,,66.49,18.12,27.18,22.9,50.0,3.9,1016.4,0.0,0.0,Sunday,November
2024-11-03 08:00:00,202.58,169.37,3471.37,,90.48,19.55,5.68,20.5,70.0,3.1,1017.1,0.0,0.0,Sunday,November
2024-11-03 09:00:00,222.94,188.82,4379.27,,94.59,20.03,14.84,21.4,64.0,5.1,1017.9,0.0,0.0,Sunday,November
2024-11-03 10:00:00,237.21,203.39,4699.71,,104.19,20.74,29.68,22.5,62.0,5.7,1017.9,0.0,0.0,Sunday,November
2024-11-03 11:00:00,252.0,219.8,4539.49,,115.16,21.7,63.66,23.8,57.0,6.8,1017.4,0.0,0.0,Sunday,November
2024-11-03 12:00:00,174.23,154.37,1789.09,,45.93,70.57,197.41,24.8,52.0,8.4,1016.5,0.0,0.0,Sunday,November
2024-11-03 13:00:00,160.61,143.25,1348.5,,31.87,74.39,226.02,25.3,52.0,9.0,1015.5,0.0,0.0,Sunday,November
2024-11-03 14:00:00,153.25,136.82,1255.04,,28.1,69.62,240.33,25.4,53.0,8.3,1014.7,0.0,0.0,Sunday,November
2024-11-03 15:00:00,169.12,150.59,1869.2,,56.21,45.78,188.83,25.3,53.0,7.3,1014.3,0.0,0.0,Sunday,November
2024-11-03 16:00:00,200.59,178.52,2857.21,,101.45,25.27,110.15,24.4,62.0,4.6,1014.1,0.0,0.0,Sunday,November
2024-11-03 17:00:00,221.47,196.55,3791.81,,156.28,20.27,28.97,21.6,74.0,6.1,1014.3,0.0,0.0,Sunday,November
2024-11-03 18:00:00,239.09,211.14,4913.33,,178.22,21.93,0.05,20.6,73.0,5.7,1015.1,0.0,0.0,Sunday,November
2024-11-03 19:00:00,255.3,223.69,5447.39,,174.11,21.93,0.0,20.3,68.0,4.6,1015.6,0.0,0.0,Sunday,November
2024-11-03 20:00:00,264.75,229.67,5393.98,,163.14,20.27,0.0,20.0,64.0,5.7,1015.9,0.0,0.0,Sunday,November
2024-11-03 21:00:00,272.1,232.88,5287.17,,161.77,22.65,0.0,22.6,49.0,4.2,1016.2,0.0,0.0,Sunday,November
2024-11-03 22:00:00,267.91,225.58,5073.55,,157.65,24.8,0.0,25.4,37.0,3.5,1016.5,0.0,0.0,Sunday,November
2024-11-03 23:00:00,249.91,206.65,4646.3,,146.69,23.84,0.0,24.1,41.0,5.5,1016.6,0.0,0.0,Sunday,November
2024-11-04 00:00:00,224.47,184.12,4165.65,,137.09,21.7,0.01,23.0,44.0,5.0,1015.9,0.0,0.0,Monday,November
2024-11-04 00:00:00,224.47,184.12,4165.65,,137.09,21.7,0.01,23.0,44.0,5.0,1015.9,0.0,0.0,Monday,November
2024-11-04 01:00:00,206.23,168.09,3685.0,,126.12,20.5,0.08,22.1,47.0,6.5,1015.4,0.0,0.0,Monday,November
2024-11-04 02:00:00,192.18,155.15,3204.35,,109.67,19.31,0.52,18.0,65.0,8.9,1015.0,0.0,0.0,Monday,November
2024-11-04 03:00:00,175.07,140.65,2616.88,,85.68,15.97,2.57,16.8,70.0,10.5,1014.5,0.0,0.0,Monday,November
2024-11-04 04:00:00,160.29,128.79,2136.23,,63.06,12.16,5.32,16.7,68.0,9.9,1014.0,0.0,0.0,Monday,November
2024-11-04 05:00:00,149.83,120.71,1895.9,,50.04,9.42,6.17,16.2,69.0,10.0,1014.1,0.0,0.0,Monday,November
2024-11-04 06:00:00,140.34,112.45,1842.5,,45.93,7.45,2.86,15.6,72.0,9.5,1014.5,0.0,0.0,Monday,November
2024-11-04 07:00:00,143.23,114.05,2323.15,,49.35,7.99,0.15,15.8,71.0,8.6,1014.6,0.0,0.0,Monday,November
2024-11-04 08:00:00,148.57,118.17,3124.24,,56.21,9.3,2.53,19.0,61.0,7.5,1015.0,0.0,0.0,Monday,November
2024-11-04 09:00:00,141.04,112.92,3231.05,,60.32,10.13,10.55,21.1,56.0,10.6,1015.4,0.0,0.0,Monday,November
2024-11-04 10:00:00,139.57,111.85,3044.13,,66.49,10.73,23.96,22.8,54.0,11.1,1014.9,0.0,0.0,Monday,November
2024-11-04 11:00:00,140.0,112.98,2590.18,,67.17,10.97,52.21,23.9,54.0,13.1,1014.2,0.0,0.0,Monday,November
2024-11-04 12:00:00,104.36,85.83,1174.93,,26.05,14.9,138.76,24.4,56.0,13.3,1013.1,0.0,0.0,Monday,November
2024-11-04 13:00:00,113.65,95.24,1068.12,,19.02,15.26,170.23,24.6,59.0,12.6,1012.2,0.0,0.0,Monday,November
2024-11-04 14:00:00,123.33,104.45,1108.17,,20.05,15.5,183.11,24.7,59.0,10.4,1011.4,0.0,0.0,Monday,November
2024-11-04 15:00:00,153.86,131.03,1842.5,,54.15,12.76,138.76,24.4,58.0,8.7,1010.9,0.0,0.0,Monday,November
2024-11-04 16:00:00,194.52,166.34,2910.61,,104.19,12.87,71.53,23.5,65.0,5.1,1010.9,0.0,0.0,Monday,November
2024-11-04 17:00:00,226.87,194.14,4219.06,,150.8,16.93,9.92,20.8,78.0,5.3,1010.9,0.0,0.0,Monday,November
2024-11-04 18:00:00,267.11,228.56,6301.88,,186.44,25.99,0.01,20.3,74.0,4.9,1011.7,0.0,1.0,Monday,November
2024-11-04 19:00:00,313.41,267.82,8117.68,,235.8,35.29,0.0,19.9,70.0,4.8,1012.6,0.0,0.0,Monday,November
2024-11-04 20:00:00,361.23,307.49,9506.23,,274.18,43.39,0.0,20.0,68.0,7.0,1013.3,0.0,0.0,Monday,November
2024-11-04 21:00:00,410.1,346.64,10574.34,,312.57,50.07,0.0,20.5,67.0,9.4,1013.8,0.0,15.0,Monday,November
2024-11-04 22:00:00,430.11,357.86,10574.34,,320.79,50.54,0.0,20.8,63.0,11.0,1014.0,0.0,4.0,Monday,November
2024-11-04 23:00:00,402.65,326.5,8865.36,,274.18,43.87,0.0,20.6,60.0,11.4,1014.3,0.0,0.0,Monday,November
2024-11-05 00:00:00,347.85,275.2,6835.94,,205.64,33.86,0.0,20.3,59.0,11.7,1014.1,0.0,0.0,Tuesday,November
2024-11-05 00:00:00,347.85,275.2,6835.94,,205.64,33.86,0.0,20.3,59.0,11.7,1014.1,0.0,0.0,Tuesday,November
2024-11-05 01:00:00,301.64,233.26,4966.74,,146.69,24.56,0.0,20.2,58.0,11.0,1014.2,0.0,0.0,Tuesday,November
2024-11-05 02:00:00,265.62,203.73,3471.37,,98.71,16.93,0.13,20.1,59.0,10.6,1014.3,0.0,0.0,Tuesday,November
2024-11-05 03:00:00,238.03,184.76,2563.48,,64.43,12.52,3.22,20.0,61.0,9.2,1014.0,0.0,0.0,Tuesday,November
2024-11-05 04:00:00,219.89,173.66,2109.53,,42.84,11.09,14.13,19.6,64.0,8.1,1014.3,0.0,0.0,Tuesday,November
2024-11-05 05:00:00,208.17,166.62,1922.61,,34.62,10.97,23.96,18.6,69.0,9.7,1014.5,0.0,0.0,Tuesday,November
2024-11-05 06:00:00,199.08,160.83,1949.31,,39.76,11.44,23.6,18.0,71.0,7.9,1015.1,0.0,0.0,Tuesday,November
2024-11-05 07:00:00,216.36,175.34,2830.51,,66.49,14.66,2.08,20.5,60.0,7.1,1016.0,0.0,0.0,Tuesday,November
2024-11-05 08:00:00,260.16,212.62,4913.33,,82.25,19.07,1.35,21.2,67.0,4.4,1016.8,0.0,3.0,Tuesday,November
2024-11-05 09:00:00,305.43,250.85,7049.56,,100.08,21.93,5.01,22.7,56.0,2.2,1017.9,0.0,47.0,Tuesday,November
2024-11-05 10:00:00,340.31,280.08,8224.49,,127.49,22.89,10.37,23.7,58.0,4.8,1018.2,0.0,72.0,Tuesday,November
2024-11-05 11:00:00,361.55,300.66,8438.11,,172.73,23.37,23.6,24.6,59.0,8.2,1018.1,0.0,72.0,Tuesday,November
2024-11-05 12:00:00,146.05,121.92,1735.69,,47.98,44.82,164.51,25.3,58.0,9.4,1017.2,0.0,92.0,Tuesday,November
2024-11-05 13:00:00,122.85,100.58,1121.52,,24.33,41.96,185.97,25.8,57.0,9.7,1016.3,0.0,95.0,Tuesday,November
2024-11-05 14:00:00,119.12,96.67,1041.41,,20.91,40.53,191.69,26.1,56.0,8.9,1015.4,0.0,76.0,Tuesday,November
2024-11-05 15:00:00,149.51,123.63,2029.42,,75.4,45.3,145.91,25.9,55.0,7.6,1014.9,0.0,55.0,Tuesday,November
2024-11-05 16:00:00,200.33,168.86,3952.03,,180.96,59.13,61.51,25.1,63.0,4.4,1014.8,0.0,61.0,Tuesday,November
2024-11-05 17:00:00,245.58,209.81,6141.66,,265.96,74.39,5.05,22.6,72.0,5.2,1015.1,0.0,29.0,Tuesday,November
2024-11-05 18:00:00,295.37,254.59,8544.92,,312.57,90.6,0.08,22.2,73.0,4.3,1015.6,0.0,48.0,Tuesday,November
2024-11-05 19:00:00,350.7,303.41,9933.47,,331.76,98.23,0.0,21.8,71.0,4.3,1016.3,0.0,25.0,Tuesday,November
2024-11-05 20:00:00,400.53,345.9,10360.72,,331.76,97.27,0.0,21.0,72.0,5.2,1016.7,0.0,3.0,Tuesday,November
2024-11-05 21:00:00,435.46,371.23,10360.72,,320.79,86.78,0.0,21.1,69.0,7.4,1017.2,0.0,10.0,Tuesday,November
2024-11-05 22:00:00,443.88,369.7,9613.04,,282.41,71.53,0.0,20.9,69.0,8.4,1017.5,0.0,2.0,Tuesday,November
2024-11-05 23:00:00,431.75,352.34,8438.11,,233.05,57.22,0.0,20.5,70.0,8.9,1017.6,0.0,7.0,Tuesday,November
2024-11-06 00:00:00,408.34,330.15,7583.62,,200.15,49.11,0.0,20.6,67.0,8.6,1017.3,0.0,13.0,Wednesday,November
2024-11-06 00:00:00,408.34,330.15,7583.62,,200.15,49.11,0.0,20.6,67.0,8.6,1017.3,0.0,13.0,Wednesday,November
2024-11-06 01:00:00,384.82,310.7,6729.13,,180.96,44.82,0.0,24.4,51.0,4.3,1017.0,0.0,3.0,Wednesday,November
2024-11-06 02:00:00,360.86,292.73,5821.23,,154.91,40.53,0.0,24.6,53.0,2.9,1016.6,0.0,20.0,Wednesday,November
2024-11-06 03:00:00,338.77,281.3,4859.92,,130.24,36.72,0.01,20.1,70.0,7.3,1016.1,0.0,50.0,Wednesday,November
2024-11-06 04:00:00,320.59,275.0,4005.43,,106.93,31.95,0.67,18.3,78.0,9.5,1015.9,0.0,43.0,Wednesday,November
2024-11-06 05:00:00,297.26,260.69,3204.35,,79.51,24.56,6.26,17.8,79.0,8.6,1015.8,0.0,15.0,Wednesday,November
2024-11-06 06:00:00,265.66,234.39,2723.69,,59.63,12.04,7.33,17.7,73.0,8.6,1016.5,0.0,45.0,Wednesday,November
2024-11-06 07:00:00,240.61,208.99,2937.32,,59.63,8.82,0.47,17.4,74.0,7.2,1017.0,0.0,48.0,Wednesday,November
2024-11-06 08:00:00,221.52,188.21,3578.19,,64.43,9.54,2.21,19.7,66.0,7.2,1017.7,0.0,55.0,Wednesday,November
2024-11-06 09:00:00,186.52,155.71,3471.37,,69.23,10.25,11.8,22.0,60.0,9.6,1018.0,0.0,32.0,Wednesday,November
2024-11-06 10:00:00,172.87,141.89,3364.56,,73.34,11.21,23.6,23.5,56.0,10.6,1017.9,0.0,23.0,Wednesday,November
2024-11-06 11:00:00,161.52,131.17,2937.32,,74.03,12.04,46.49,24.2,56.0,11.3,1017.5,0.0,33.0,Wednesday,November
2024-11-06 12:00:00,123.79,98.72,1295.09,,30.85,19.31,131.61,25.0,55.0,11.7,1016.8,0.0,0.0,Wednesday,November
2024-11-06 13:00:00,132.18,106.3,1094.82,,21.59,22.65,161.65,25.4,55.0,10.7,1015.8,0.0,0.0,Wednesday,November
2024-11-06 14:00:00,144.37,117.08,1108.17,,22.28,27.66,174.52,25.6,54.0,9.4,1015.2,0.0,7.0,Wednesday,November
2024-11-06 15:00:00,181.38,149.91,2029.42,,66.49,25.51,131.61,25.6,54.0,7.5,1014.8,0.0,4.0,Wednesday,November
2024-11-06 16:00:00,229.97,192.91,3524.78,,139.83,25.51,55.79,24.8,62.0,3.7,1014.5,0.0,0.0,Wednesday,November
2024-11-06 17:00:00,267.4,225.69,5287.17,,186.44,30.04,3.58,24.1,60.0,3.4,1014.6,0.0,2.0,Wednesday,November
2024-11-06 18:00:00,304.46,257.85,7690.43,,230.31,38.62,0.0,21.0,75.0,3.0,1014.4,0.0,0.0,Wednesday,November
2024-11-06 19:00:00,339.81,287.15,9292.6,,268.7,44.82,0.0,20.8,70.0,3.4,1014.8,0.0,0.0,Wednesday,November
2024-11-06 20:00:00,368.54,309.36,9719.85,,276.92,47.68,0.0,20.6,66.0,5.2,1015.1,0.0,0.0,Wednesday,November
2024-11-06 21:00:00,394.51,328.23,9719.85,,276.92,49.11,0.0,21.8,55.0,5.7,1015.2,0.0,0.0,Wednesday,November
2024-11-06 22:00:00,410.38,336.65,9292.6,,265.96,48.16,0.0,23.8,45.0,5.6,1015.1,0.0,0.0,Wednesday,November
2024-11-06 23:00:00,406.98,329.53,8544.92,,241.28,44.82,0.0,22.5,51.0,7.4,1015.2,0.0,4.0,Wednesday,November
2024-11-07 00:00:00,394.83,317.96,7904.05,,222.09,41.96,0.0,20.2,62.0,9.5,1014.9,0.0,4.0,Thursday,November
2024-11-07 00:00:00,394.83,317.96,7904.05,,222.09,41.96,0.0,20.2,62.0,9.5,1014.9,0.0,4.0,Thursday,November
2024-11-07 01:00:00,385.91,307.76,7263.18,,202.89,39.1,0.0,19.5,67.0,10.0,1014.5,0.0,12.0,Thursday,November
2024-11-07 02:00:00,374.18,294.28,6195.07,,175.48,33.86,0.0,19.8,66.0,9.1,1014.0,0.0,8.0,Thursday,November
2024-11-07 03:00:00,355.93,278.71,5180.36,,145.32,29.56,0.0,23.6,51.0,5.4,1013.8,0.0,0.0,Thursday,November
2024-11-07 04:00:00,342.67,270.23,4646.3,,128.87,28.37,0.0,23.3,52.0,3.0,1013.7,0.0,0.0,Thursday,November
2024-11-07 05:00:00,340.49,271.89,4539.49,,122.01,29.56,0.0,22.6,55.0,3.1,1014.0,0.0,14.0,Thursday,November
2024-11-07 06:00:00,340.2,273.11,4539.49,,116.53,30.99,0.0,18.2,76.0,8.8,1015.2,0.0,8.0,Thursday,November
2024-11-07 07:00:00,360.68,290.57,5126.95,,111.04,33.86,0.16,18.3,77.0,9.9,1015.7,0.0,16.0,Thursday,November
2024-11-07 08:00:00,394.69,319.34,6675.72,,111.04,37.19,2.46,21.4,75.0,5.3,1016.5,0.0,22.0,Thursday,November
2024-11-07 09:00:00,405.89,328.45,7797.24,,112.41,27.89,6.08,23.1,63.0,4.1,1016.9,0.0,18.0,Thursday,November
